,time,s1,s2,s3,s4,0
65,1398488983.581,377.4777176912602,390.7303999989864,363.5689207384714,361.9030767062741,373.420028783748
66,1398488984.58,382.368283736386,378.73040000017966,369.94060209786335,365.3646151843727,374.1009752547004
67,1398488986.419,392.14941582663744,390.7303999989864,369.94060209786335,367.0953844235533,379.9789505867601
68,1398488989.317,364.43620823742685,366.7303999995539,357.1972393790794,353.2492305108964,360.40326953173917
69,1398488990.317,361.17583087409207,354.73039999892814,354.011398699142,349.78769203253546,354.9263304011744
70,1398488991.316,361.17583087409207,390.7303999989864,357.1972393790794,353.2492305108964,365.58817519076354
71,1398488992.316,372.5871516461345,402.7303999996121,366.75476141840886,360.1723074670937,375.56115513281225
72,1398488993.957,401.93054791688894,402.7303999996121,379.4981241371928,377.47999985811146,390.40976797795133
73,1398488995.531,414.9720573704752,402.7303999996121,379.4981241371928,382.67230757539056,394.9682222706677
74,1398488996.531,413.34186868868426,402.7303999996121,366.7547614179259,375.7492306189309,389.6440651812883
75,1398488998.072,369.3267742827997,390.7303999989864,350.8255580192045,351.5184612717159,365.6002983931766
76,1398488999.071,344.98262330259075,390.7303999989864,350.8255580192045,339.4030765982396,356.48541447975526
77,1398489000.708,338.4618685756741,354.73039999892814,357.19723937859646,339.4030765982396,347.4481461378595
78,1398489002.299,405.19092528022367,414.73040000023786,385.8698054965848,382.67230757539056,397.11585958810923
79,1398489003.298,421.4928120971448,414.73040000023786,385.8698054965848,391.32615377076826,403.35479284118395
80,1398489004.297,401.93054791688894,390.73040000080533,369.94060209786335,379.2107690970296,385.45307977814684
81,1398489005.298,392.14941582663744,402.7303999996121,363.5689207384714,367.0953844235533,381.38603024706856
82,1398489007.034,362.80601955588304,390.7303999989864,347.6397173392671,341.1338458371577,360.57749568282355
83,1398489010.345,393.7796045081813,402.7303999996121,369.94060209786335,374.0184613800128,385.11726699641736
84,1398489011.344,403.5607365984328,402.7303999996121,373.1264427778008,377.47999985811146,389.22439480848925
85,1398489012.343,401.93054791688894,402.7303999996121,369.94060209786335,375.7492306189309,387.5876951583238
86,1398489013.342,382.368283736386,378.73040000017966,363.5689207384714,356.710768988995,370.344593366008
87,1398489014.953,359.5456421925482,366.7303999995539,360.3830800585339,346.3261535544368,358.24631895126817
88,1398489016.522,366.06639691921777,390.73040000080533,357.19723937859646,354.97999974981445,367.24350901210846
89,1398489017.521,388.88903846330265,390.73040000080533,363.5689207384714,365.3646151843727,377.13824359673805
90,1398489018.941,400.300359235098,390.73040000080533,366.7547614179259,367.0953844235533,381.22022626934563
91,1398489019.941,393.7796045081813,390.73040000080533,363.5689207384714,365.3646151843727,378.3608851079577
92,1398489021.551,377.4777176912602,402.7303999996121,363.5689207384714,356.710768988995,375.1219518545847
93,1398489023.052,364.43620823742685,390.7303999989864,363.5689207384714,360.1723074670937,369.7269591104946
94,1398489024.051,377.4777176912602,390.73040000080533,369.94060209786335,361.90307670601186,375.0129491239852
95,1398489025.05,388.88903846330265,402.7303999996121,373.1264427778008,363.63384594545454,382.09493179654254
96,1398489026.05,401.93054791688894,414.7303999984189,373.1264427778008,367.0953844235533,389.22069377916546
97,1398489027.445,398.67017055355416,402.7303999996121,360.3830800585339,365.3646151843727,381.7870664490182
98,1398489031.51,369.32677428255266,390.73040000080533,360.3830800585339,351.5184612717159,367.98967890340197
99,1398489032.51,382.368283736386,402.7303999996121,366.75476141840886,358.44153822791316,377.57374584558
100,1398489033.51,388.8890384630556,390.73040000080533,369.94060209786335,368.8261536627337,379.5965485561145
101,1398489034.509,390.51922714484647,402.7303999996121,363.5689207384714,363.63384594519226,380.11309845703056
102,1398489036.555,372.5871516461345,378.73040000017966,360.3830800585339,354.97999974981445,366.6701578636656
103,1398489038.068,364.436208237674,390.7303999989864,363.5689207384714,351.5184612717159,367.5634975617119
104,1398489039.476,403.5607365984328,402.7303999996121,373.1264427778008,368.8261536627337,387.06093325964486
105,1398489040.475,413.34186868868426,414.7303999984189,366.7547614179259,370.55692290165194,391.34598825167024
106,1398489041.474,413.34186868868426,414.7303999984189,373.1264427778008,375.7492306189309,394.2369855209587
107,1398489042.93,382.368283736386,378.7303999983607,360.3830800585339,363.63384594519226,371.2789024346182
108,1398489044.499,348.2430006659256,366.7303999995539,347.63971733975,335.9415381198786,349.638664031277
109,1398489045.499,346.61281198438166,366.7303999995539,350.8255580192045,332.47999964177995,349.16219241122997
110,1398489046.5,354.76375539284226,378.73040000017966,360.3830800585339,339.40307659797725,358.3200780123833
111,1398489047.499,372.5871516461345,378.73040000017966,369.94060209786335,361.9030767062741,370.7903076126129
112,1398489049.0,413.34186868893136,414.73040000023786,382.68396481713023,387.86461529266967,399.65521219974227
113,1398489051.766,398.6701705533071,402.7303999996121,363.5689207384714,363.63384594519226,382.1508343091457
114,1398489052.766,367.69658560100874,378.7303999983607,354.011398699142,348.05692279361733,362.1238267730322
115,1398489053.766,349.8731893477165,378.7303999983607,350.8255580192045,341.1338458371577,355.14074830060986
116,1398489054.765,362.80601955588304,390.7303999989864,357.1972393790794,348.05692279361733,364.69764543189154
117,1398489056.427,385.6286610999679,390.73040000080533,366.7547614179259,365.3646151843727,377.119609425768
118,1398489058.042,390.51922714484647,402.7303999996121,369.94060209786335,368.8261536627337,383.0040957262639
119,1398489059.042,390.51922714484647,390.73040000080533,369.94060209786335,368.82615366247137,380.00409572649664
120,1398489060.648,390.51922714484647,402.7303999996121,360.3830800585339,365.3646151843727,379.74933059684133
121,1398489061.647,385.6286610997208,390.73040000080533,363.5689207384714,361.9030767062741,375.4577646363179
122,1398489063.218,374.2173403279255,366.7303999995539,363.5689207384714,361.9030767062741,366.6049344430562
123,1398489064.876,382.368283736386,402.7303999996121,360.3830800585339,356.710768988995,375.54813319588175
124,1398489065.877,379.10790637280405,402.7303999996121,360.3830800585339,354.97999974981445,374.30034654519113
125,1398489066.877,380.738095054595,402.7303999996121,366.75476141840886,361.9030767062741,378.0315832947225
126,1398489067.876,379.10790637280405,402.7303999996121,366.75476141840886,363.63384594545454,378.0567284340699
127,1398489069.458,383.9984724181769,402.7303999996121,363.5689207384714,360.1723074670937,377.6175251558385
128,1398489072.726,387.2588497815117,390.7303999989864,363.5689207384714,363.63384594519226,376.29800411604043
129,1398489073.725,388.8890384630556,390.73040000080533,363.5689207384714,365.3646151843727,377.13824359667626
130,1398489074.725,387.2588497815117,390.73040000080533,366.75476141840886,361.9030767062741,376.66177197675
131,1398489075.726,382.368283736386,390.73040000080533,363.5689207384714,363.63384594519226,375.07536260521374
132,1398489077.318,383.99847241792975,378.73040000017966,360.3830800585339,358.44153822791316,370.38837267613906
133,1398489079.038,372.5871516461345,366.7303999995539,357.19723937859646,353.2492305108964,362.4410053837953
134,1398489080.479,359.5456421925482,378.73040000017966,360.3830800585339,356.710768988995,363.8424728100641
135,1398489081.478,369.3267742827997,390.7303999989864,363.5689207384714,361.9030767062741,371.3822929316329
136,1398489082.477,382.368283736386,366.7303999995539,363.5689207384714,361.9030767062741,368.64267029517134
137,1398489084.11,397.0399818717632,402.7303999996121,369.94060209786335,365.3646151843727,383.76889978840285
138,1398489085.816,390.51922714484647,390.73040000080533,366.75476141840886,367.0953844235533,378.7749432469035
139,1398489086.815,382.368283736386,390.73040000080533,360.3830800585339,358.4415382281755,372.9808255059752
140,1398489087.814,385.6286610997208,378.73040000017966,360.3830800585339,356.710768988995,370.36322753685727
141,1398489089.497,387.2588497815117,390.73040000080533,360.3830800585339,356.710768988995,373.77077470746144
142,1398489092.622,370.9569629643436,378.73040000017966,360.3830800585339,358.4415382281755,367.12799531280814
143,1398489094.303,362.80601955588304,366.7303999995539,363.5689207384714,354.9799997500769,362.02133501099627
144,1398489095.304,369.3267742827997,390.73040000080533,363.5689207384714,358.4415382281755,370.516908312563
145,1398489096.303,388.8890384630556,390.73040000080533,373.1264427778008,365.3646151843727,379.5276241065086
146,1398489097.302,406.82111396201464,426.73039999904466,373.1264427778008,372.28769214083235,394.7414122199231
147,1398489099.036,410.08149132534953,402.7303999996121,373.1264427778008,374.0184613800128,389.9891988706938
148,1398489101.821,351.5033780295075,378.7303999983607,347.6397173392671,342.86461507633817,355.1845276108684
149,1398489102.821,357.9154535107573,390.73040000080533,357.1972393790794,344.5953843152563,362.60961930147454
150,1398489103.82,375.84752900946927,402.7303999996121,369.94060209786335,361.9030767062741,377.6054019533047
151,1398489104.819,401.93054791688894,414.7303999984189,376.3122834572554,379.2107690970296,393.0460001173982
152,1398489106.435,401.93054791688894,390.73040000080533,369.94060209786335,375.7492306189309,384.5876951586221
153,1398489108.036,375.84752900946927,390.7303999989864,354.011398699142,349.78769203279774,367.5942549350988
154,1398489109.043,361.17583087409207,378.73040000017966,354.011398699142,342.86461507633817,359.19556116243797
155,1398489110.5,366.06639691921777,402.7303999996121,357.19723937859646,351.5184612717159,369.37812439228554
